Test_ID,Validity_Label,IsolationForest_Score_SetD,IsolationForest_Flag_SetD,LOF_Score_SetD,LOF_Flag_SetD,IsolationForest_Score_SetA,IsolationForest_Flag_SetA,missing_any,duplicate_measurement_pair,data_quality_issue
TRN-0863,Valid,0.47325299313381936,0,1.1631698872685783,0,0.5430213089858548,1,False,False,False
TRN-0217,Invalid,0.4077961262495856,0,1.129944823327251,0,0.4520827175918173,0,False,False,False
TRN-0791,Valid,0.37170650815735706,0,0.9778031119631461,0,0.4140455908900435,0,False,False,False
TRN-0993,Valid,0.4757472684512215,0,1.0297305704124757,0,0.5256425354147217,1,False,False,False
TRN-0481,Valid,0.49712570928230476,0,1.1413112268501364,0,0.5262121246020933,1,False,False,False
TRN-0237,Valid,0.4157737506704456,0,1.0015389375779509,0,0.49065929883418136,0,False,False,False
TRN-0424,Valid,0.4164017017173267,0,0.9911957466248872,0,0.46968864566167684,0,False,False,False
TRN-0224,Valid,0.3821110270915632,0,0.9980529015855992,0,0.4189316568892945,0,False,False,False
TRN-0024,Valid,0.5792390846498048,1,0.9841498338269211,0,0.42394675674818405,0,True,False,True
TRN-0761,Valid,0.4504575243057517,0,1.0426691555855216,0,0.5193008793902073,1,False,False,False
TRN-0551,Invalid,0.48355462089868745,0,1.457475596100276,0,0.5188948667368758,1,False,False,False
TRN-0768,Invalid,0.6345693508577601,1,4.720701726406327,1,0.46742663527266815,0,True,False,True
TRN-0109,Valid,0.422759772549937,0,1.1127289374490812,0,0.46859721281558847,0,False,False,False
TRN-0873,Valid,0.38456526659503504,0,0.9705368870271169,0,0.4181356976063833,0,False,False,False
TRN-0589,Invalid,0.49942087020282355,0,0.990501322924579,0,0.4545301411035627,0,False,True,False
TRN-0203,Invalid,0.5532235960748851,1,15.532720837384904,1,0.5671482712942916,1,False,False,False
TRN-0963,Valid,0.4370029136379872,0,1.0949494294381412,0,0.4876069983707676,0,False,False,False
TRN-0445,Valid,0.36570383644308213,0,0.9667260082867424,0,0.4019945760818711,0,False,False,False
TRN-0935,Invalid,0.4109959225143957,0,1.0941446790963245,0,0.48250225697888804,0,False,False,False
TRN-0415,Valid,0.40500881084385554,0,1.059121596194559,0,0.4569589319153826,0,False,False,False
TRN-0209,Invalid,0.5227489520282429,1,1.0477663484799673,0,0.46576653841880905,0,False,True,False
TRN-0544,Valid,0.43152531491610185,0,1.0982048811750558,0,0.4596208695982007,0,False,False,False
TRN-0111,Valid,0.41475336463504203,0,1.0620036229991918,0,0.4697280453624862,0,False,False,False
TRN-0526,Valid,0.41253105331950246,0,1.0803684662950483,0,0.48649449564496117,0,False,False,False
TRN-0940,Valid,0.4260899843771537,0,1.1098890142191098,0,0.5030109470829575,1,False,False,False
TRN-0838,Valid,0.5213464298211284,1,1.2775740873459644,0,0.5497049932544792,1,False,False,False
TRN-0708,Valid,0.39067989492966976,0,0.9909722876586586,0,0.4326987712608067,0,False,False,False
TRN-0075,Valid,0.40138687942455936,0,0.9806651823354038,0,0.4546389087794309,0,False,False,False
TRN-0321,Invalid,0.49224541207111283,0,1.705858753592251,1,0.5429660342772155,1,False,False,False
TRN-0867,Valid,0.5998660031572843,1,1.0241803382339973,0,0.4282020786677416,0,True,False,True
TRN-0416,Valid,0.595804035065085,1,0.9820024537853186,0,0.436495314890153,0,True,False,True
TRN-0188,Valid,0.6362341099583717,1,1.0013832892247165,0,0.48648739234533434,0,True,False,True
TRN-0050,Valid,0.4040585960663365,0,1.042083279354685,0,0.45026907504388586,0,False,False,False
TRN-0150,Valid,0.38867489831042973,0,1.0069219313285487,0,0.44616347401099693,0,False,False,False
TRN-0142,Valid,0.3862042817472694,0,0.9942660976383338,0,0.4218708906315747,0,False,False,False
TRN-0133,Valid,0.46087749178871457,0,1.1503505269886198,0,0.5543600252678209,1,False,False,False
TRN-0906,Valid,0.40016852124133223,0,1.0025040098997304,0,0.45473646969768095,0,False,False,False
TRN-0894,Valid,0.42040937290932556,0,1.0422023873055741,0,0.47698803623694136,0,False,False,False
TRN-0944,Invalid,0.5347599320260555,1,1.1409864974240427,0,0.4437194336986514,0,True,False,True
TRN-0030,Valid,0.43097062187453383,0,1.0066342691737349,0,0.4795844434260903,0,False,False,False
TRN-0302,Valid,0.3794069231735583,0,1.009824635787946,0,0.4320521728324057,0,False,False,False
TRN-0623,Invalid,0.5254743400744656,1,0.9895013747690647,0,0.5100744088351925,1,False,True,False
TRN-0230,Valid,0.37729438736907395,0,0.9798359598868904,0,0.41272499132900203,0,False,False,False
TRN-0060,Valid,0.4529334212747115,0,1.1630456732066345,0,0.4991508875658077,0,False,False,False
TRN-0546,Valid,0.41608639020314214,0,1.010100179093248,0,0.4462890257452784,0,False,False,False
TRN-0210,Valid,0.45521861233878574,0,1.2650745343702745,0,0.5144898298577647,1,False,False,False
TRN-0893,Valid,0.5098092910368589,1,1.352629194440944,0,0.5528393262518585,1,False,False,False
TRN-0797,Invalid,0.5686450750464163,1,1.1636865868434016,0,0.472981869385648,0,True,False,True
TRN-0482,Valid,0.40987620392484725,0,1.0699783095259157,0,0.47065066440041825,0,False,False,False
TRN-0469,Valid,0.48158825028347796,0,1.096281966928125,0,0.5134905427967186,1,False,False,False
TRN-0078,Valid,0.5283006345863172,1,1.345653281040179,0,0.5674630612730901,1,False,False,False
TRN-0240,Valid,0.38346090636994146,0,0.980846532760529,0,0.42182445665426804,0,False,False,False
TRN-0787,Valid,0.385858375951378,0,0.9926878194180702,0,0.43273357402092294,0,False,False,False
TRN-0658,Valid,0.43547588658289077,0,0.9879149805287243,0,0.49944042878846356,0,False,False,False
TRN-0243,Valid,0.4308593901641297,0,1.087888667584102,0,0.5110864728753589,1,False,False,False
TRN-0506,Valid,0.4028344480475884,0,1.0205066751067149,0,0.4600745492409989,0,False,False,False
TRN-0732,Valid,0.47048334800993047,0,1.0651263991333815,0,0.5263745224761305,1,False,False,False
TRN-0489,Valid,0.4084686178724088,0,1.0094033578449348,0,0.4476722967352848,0,False,False,False
TRN-0842,Valid,0.4238331372384127,0,1.011057962422195,0,0.4754901945152784,0,False,False,False
TRN-0988,Valid,0.41127795827427777,0,1.0725784624823191,0,0.46747714519103545,0,False,False,False
TRN-0721,Valid,0.40700952774946736,0,0.9967891589553028,0,0.43663428027166573,0,False,False,False
TRN-0646,Invalid,0.4506704746889884,0,1.416567470308269,0,0.5256799506238227,1,False,False,False
TRN-0681,Valid,0.39494651973808403,0,1.00996544164548,0,0.45487793773646723,0,False,False,False
TRN-0137,Invalid,0.43925146422330713,0,1.2803280888911601,0,0.4893871070974501,0,False,False,False
TRN-0474,Valid,0.37924488594433614,0,0.9984239566999704,0,0.416974973404992,0,False,False,False
TRN-0793,Invalid,0.5784606776227973,1,2.160028440392007,1,0.4671073045339981,0,True,False,True
TRN-0300,Valid,0.45709247743889875,0,1.1242582520259705,0,0.47933729362706284,0,False,False,False
TRN-0096,Valid,0.38308936856487324,0,0.9850675876483426,0,0.4355871751755812,0,False,False,False
TRN-0399,Valid,0.5107876141684159,1,1.2376350243224823,0,0.5644423235173741,1,False,False,False
TRN-0392,Valid,0.40048056696500317,0,0.9959665429936004,0,0.4561521627498111,0,False,False,False
TRN-0922,Valid,0.39396347057168013,0,0.990327538009382,0,0.4561012876998587,0,False,False,False
TRN-0674,Valid,0.4680885061167851,0,1.1207151219157259,0,0.5162333819106563,1,False,False,False
TRN-0805,Invalid,0.4865920816491763,0,0.9790744866077257,0,0.41199812755796444,0,False,True,False
TRN-0849,Valid,0.39429424764641025,0,0.9959212079953712,0,0.43231929196108393,0,False,False,False
TRN-0720,Valid,0.43035969598611223,0,1.0471346316324552,0,0.4979011750575638,0,False,False,False
TRN-0244,Valid,0.4539012715797609,0,1.1448494578916344,0,0.4880258462591087,0,False,False,False
TRN-0584,Valid,0.4152657293951361,0,1.0150492823527784,0,0.4491991052662215,0,False,False,False
TRN-0393,Valid,0.3957262768261789,0,1.039453738185343,0,0.44078421743000495,0,False,False,False
TRN-0046,Valid,0.3971399901936996,0,0.9752631344178108,0,0.4302476275982735,0,False,False,False
TRN-0055,Valid,0.44679024930512856,0,1.1126654842608537,0,0.5193653964415667,1,False,False,False
TRN-0040,Invalid,0.4667804859046144,0,1.1729277702408052,0,0.5167038916139672,1,False,False,False
TRN-0604,Invalid,0.4349379595992053,0,1.1679686996172547,0,0.47992017955923827,0,False,False,False
TRN-0383,Valid,0.5727160781320835,1,0.9764654489747834,0,0.4107080978583804,0,True,False,True
TRN-0631,Invalid,0.5428172756677613,1,1.1138055693258617,0,0.43439122260846336,0,True,False,True
TRN-0596,Valid,0.6120432731284882,1,1.0705846003191124,0,0.4606792242601711,0,True,False,True
TRN-0954,Valid,0.39851033161646665,0,1.0017356117859342,0,0.4612842951523384,0,False,False,False
TRN-0069,Invalid,0.5048681806855528,1,0.9874047318240219,0,0.4892665994055454,0,False,True,False
TRN-0195,Valid,0.38108079802199435,0,0.9702751227199136,0,0.4310370824558068,0,False,False,False
TRN-0104,Valid,0.38088705519430727,0,1.0142558608046173,0,0.4192616312209134,0,False,False,False
TRN-0751,Valid,0.3901031991283864,0,0.9694130543051804,0,0.44169255047713474,0,False,False,False
TRN-0537,Valid,0.3855217813349786,0,1.0072458575446732,0,0.42289706951748984,0,False,False,False
TRN-0348,Valid,0.3794484694138293,0,0.9733551054212839,0,0.4192743161301983,0,False,False,False
TRN-0730,Valid,0.4219408940511887,0,1.1440238600296209,0,0.5099284279361641,1,False,False,False
TRN-0961,Valid,0.37754557585832155,0,0.9790186753118103,0,0.4195095183182938,0,False,False,False
TRN-0818,Valid,0.43546079960032796,0,1.0339261282907526,0,0.4918224990517453,0,False,False,False
TRN-0794,Valid,0.4156274970187206,0,1.0611410581008167,0,0.4710980265397893,0,False,False,False
TRN-0488,Valid,0.48101056735389675,0,1.1462799654162252,0,0.516856277329313,1,False,False,False
TRN-0577,Valid,0.39393714108218,0,0.9977261873285779,0,0.4464736503751678,0,False,False,False
TRN-0388,Valid,0.3866308557308992,0,0.9916965744221269,0,0.4212286491621059,0,False,False,False
TRN-0490,Invalid,0.4607254329885221,0,1.1639152253250113,0,0.5041518375622787,1,False,False,False
TRN-0774,Valid,0.3788396233402236,0,0.9673523009461794,0,0.41778620734142297,0,False,False,False
TRN-0590,Valid,0.4055549257893831,0,1.0617627927620343,0,0.45586775128167706,0,False,False,False
TRN-0968,Invalid,0.47340087814040094,0,1.452284308207053,0,0.4998197398040989,0,False,False,False
TRN-0601,Valid,0.4074362977273957,0,1.0350011125592926,0,0.43004064214802523,0,False,False,False
TRN-0694,Valid,0.37944957658825085,0,0.9693344696145723,0,0.4164815318489889,0,False,False,False
TRN-0996,Valid,0.4303504808590534,0,1.0483120015165859,0,0.48845596664507746,0,False,False,False
TRN-0550,Valid,0.46954626745159833,0,1.1052888744231877,0,0.5082450978848161,1,False,False,False
TRN-0362,Valid,0.3826211291761048,0,0.9897158210598823,0,0.43179207063386743,0,False,False,False
TRN-0403,Valid,0.3779829264994368,0,0.9752054331850715,0,0.41846097642668656,0,False,False,False
TRN-0895,Valid,0.4134839454815453,0,1.0404260102307803,0,0.46875212174571357,0,False,False,False
TRN-0710,Valid,0.4040849558853766,0,1.0738609509250654,0,0.47851697820297134,0,False,False,False
TRN-0081,Invalid,0.49537102532138694,0,0.9790744866077254,0,0.4301438033914636,0,False,True,False
TRN-0505,Valid,0.3906829904680197,0,0.970014954284735,0,0.4444837412096896,0,False,False,False
TRN-0671,Valid,0.5887283179485441,1,0.9871940054625229,0,0.44720079965635173,0,True,False,True
TRN-0923,Valid,0.41776563859283355,0,1.0287742707111849,0,0.4448793761928665,0,False,False,False
TRN-0456,Valid,0.4050845407558262,0,1.0453631408205988,0,0.4622032198288645,0,False,False,False
TRN-0864,Valid,0.4041702462242242,0,1.0215695006873184,0,0.43865332226140136,0,False,False,False
TRN-0728,Valid,0.4037992930826487,0,1.0358220748225098,0,0.4628433576604078,0,False,False,False
TRN-0795,Valid,0.48136056193623067,0,1.331812441218233,0,0.5040532674467926,1,False,False,False
TRN-0339,Valid,0.39926181502661745,0,1.0008908623717574,0,0.45593192495423207,0,False,False,False
TRN-0755,Invalid,0.45002975803301,0,1.2838637825201955,0,0.520472788885606,1,False,False,False
TRN-0926,Valid,0.4367296183927608,0,1.0437615078226403,0,0.4842802987862047,0,False,False,False
TRN-0340,Valid,0.37844266672190374,0,0.9650601718126515,0,0.42304902420758117,0,False,False,False
TRN-0624,Valid,0.40558769622833607,0,1.0632482367385752,0,0.4540817630393058,0,False,False,False
TRN-0985,Valid,0.4424842953990597,0,1.0973177391801259,0,0.5224858542307533,1,False,False,False
TRN-0860,Valid,0.4011165191273476,0,0.9963476666227292,0,0.4433897146123131,0,False,False,False
TRN-0560,Valid,0.4005115033810989,0,1.004635345214742,0,0.4490429522119285,0,False,False,False
TRN-0811,Valid,0.4492752376347348,0,1.0117402118692824,0,0.5052585825702197,1,False,False,False
TRN-0395,Valid,0.37570281868507666,0,0.9694909002678402,0,0.4039669470017215,0,False,False,False
TRN-0839,Invalid,0.41485975858483903,0,1.1403401103129829,0,0.4643143851494834,0,False,False,False
TRN-0779,Valid,0.3969876719230607,0,1.015598111645054,0,0.44273143855049085,0,False,False,False
TRN-0543,Valid,0.49235480387321134,0,1.0236523668903577,0,0.5258404989167998,1,False,False,False
TRN-0158,Valid,0.40007258854083944,0,1.04099502927094,0,0.45964771051130837,0,False,False,False
TRN-0799,Valid,0.40330337870486294,0,1.0171048538613066,0,0.4559050467351983,0,False,False,False
TRN-0946,Valid,0.4157401604075522,0,1.1827036119681684,0,0.504767493588569,1,False,False,False
TRN-0927,Invalid,0.5227489520282429,1,1.0477663484799673,0,0.46576653841880905,0,False,True,False
TRN-0952,Valid,0.40171570235229453,0,1.014360405938471,0,0.45845849450750753,0,False,False,False
TRN-0608,Valid,0.42550867440910617,0,1.0434278104844996,0,0.4544048077576151,0,False,False,False
TRN-0212,Valid,0.42251176566378856,0,1.0440464799629834,0,0.46630007530749246,0,False,False,False
TRN-0480,Valid,0.38719409697920415,0,0.9705902698019685,0,0.42465846826456505,0,False,False,False
TRN-0904,Valid,0.4418488239541165,0,1.0141040936363885,0,0.48351317273582667,0,False,False,False
TRN-0607,Valid,0.4602481122218191,0,1.0077098174799688,0,0.5044071287356745,1,False,False,False
TRN-0855,Valid,0.3898289321363448,0,1.0365899758692345,0,0.43729986402470183,0,False,False,False
TRN-0879,Valid,0.4186059467677751,0,1.0592573460378536,0,0.4795004945033535,0,False,False,False
TRN-0667,Valid,0.5886923253974269,1,0.9823745390107839,0,0.4250365935443054,0,True,False,True
TRN-0232,Valid,0.46208823593674075,0,1.2471029172574861,0,0.5106402652942896,1,False,False,False
TRN-0299,Valid,0.41276513267610254,0,1.035713453975794,0,0.47240475944622085,0,False,False,False
TRN-0629,Valid,0.40170163902540484,0,1.0387789527775424,0,0.4694347511464405,0,False,False,False
TRN-0858,Valid,0.45707373675167134,0,1.1635282370843283,0,0.502898465906785,1,False,False,False
TRN-0994,Valid,0.41588376610986094,0,0.9678752697068804,0,0.45944894586859975,0,False,False,False
TRN-0306,Valid,0.4049217251954618,0,1.0136886072592173,0,0.46766341276191137,0,False,False,False
TRN-0654,Valid,0.393372496181918,0,0.9732733360520758,0,0.44121880851297846,0,False,False,False
TRN-0917,Valid,0.3874085817778933,0,1.0081878879711728,0,0.4231179469427824,0,False,False,False
TRN-0231,Valid,0.3949465403548346,0,0.9901456002495111,0,0.45095576132752635,0,False,False,False
TRN-0460,Valid,0.39105246770660357,0,0.9552153453014902,0,0.4303153327941706,0,False,False,False
TRN-0492,Valid,0.4220357894003161,0,0.9782694938020912,0,0.4777236145494268,0,False,False,False
TRN-0825,Valid,0.39122618704585804,0,1.0336961217963343,0,0.43146796915787305,0,False,False,False
TRN-0279,Valid,0.3985560707817251,0,0.9822981607941399,0,0.433393628643492,0,False,False,False
TRN-0580,Valid,0.388558763459189,0,0.9777200225242642,0,0.421422222217861,0,False,False,False
TRN-0992,Valid,0.4056288790997123,0,1.0407734213986712,0,0.4811347009212054,0,False,False,False
TRN-0934,Valid,0.386918481575522,0,0.9800857165322794,0,0.4299581250803386,0,False,False,False
TRN-0639,Valid,0.4480863644262154,0,1.13697988983574,0,0.5053337768436587,1,False,False,False
TRN-0925,Valid,0.5957044035956274,1,1.0111166029780996,0,0.46976242134623775,0,True,False,True
TRN-0248,Valid,0.4553969447071967,0,1.1770435426457766,0,0.4959734824637266,0,False,False,False
TRN-0603,Valid,0.40788883507895757,0,0.9944348713569345,0,0.47347047577271456,0,False,False,False
TRN-0331,Valid,0.3806720597571388,0,0.9783954585852594,0,0.4297634320748668,0,False,False,False
TRN-0880,Valid,0.37694550620802814,0,0.9798376472449115,0,0.41696225691635264,0,False,False,False
TRN-0957,Valid,0.42328109841827327,0,1.036354804795871,0,0.4853314727778036,0,False,False,False
TRN-0049,Invalid,0.494295918477819,0,0.9864085007809388,0,0.4469239622146463,0,False,True,False
TRN-0672,Valid,0.40043715544424924,0,1.0170614141819554,0,0.46588106647529176,0,False,False,False
TRN-0149,Valid,0.4279636759529281,0,1.1526040890393356,0,0.4899239045403199,0,False,False,False
TRN-0043,Invalid,0.47834208041762516,0,0.9905013229245789,0,0.41428081696597835,0,False,True,False
TRN-0475,Valid,0.4630316207243959,0,1.0267368062470417,0,0.5439398058160477,1,False,False,False
TRN-0094,Valid,0.3873624530468249,0,1.034454051917187,0,0.45200462364953203,0,False,False,False
TRN-0699,Valid,0.444179247310345,0,1.18550337740212,0,0.4774930753911333,0,False,False,False
TRN-0429,Valid,0.4215413362969965,0,1.0205527906790461,0,0.44672353527877967,0,False,False,False
TRN-0222,Valid,0.4576277596269677,0,1.2306608432106265,0,0.5358448556193492,1,False,False,False
TRN-0942,Invalid,0.4684438301634308,0,1.3364367403618649,0,0.5310949634013438,1,False,False,False
TRN-0606,Valid,0.4062768547531164,0,1.080087103566738,0,0.44528693785367424,0,False,False,False
TRN-0657,Valid,0.41093098922439497,0,1.0603248036494906,0,0.4828146652155012,0,False,False,False
TRN-0465,Valid,0.40222433138596125,0,1.013579270706442,0,0.452754551833635,0,False,False,False
TRN-0197,Valid,0.3920038285838138,0,0.9895059434701471,0,0.42907005635333606,0,False,False,False
TRN-0824,Valid,0.4191952501082393,0,1.0268323677572846,0,0.49232357974656327,0,False,False,False
TRN-0564,Valid,0.419798044416911,0,1.0061105463171178,0,0.48312832037108466,0,False,False,False
TRN-0359,Valid,0.39176952656327996,0,0.964369857991078,0,0.438108225126981,0,False,False,False
TRN-0005,Invalid,0.5070353807670546,1,1.2835272520681273,0,0.5649921935353261,1,False,False,False
TRN-0682,Invalid,0.503598208795191,1,10.182838679729002,1,0.515020514497974,1,False,False,False
TRN-0011,Valid,0.42514173986521325,0,1.0565183158803715,0,0.4849549357859033,0,False,False,False
TRN-0753,Valid,0.3900534864915886,0,0.9653778714752803,0,0.4292468474633508,0,False,False,False
TRN-0610,Valid,0.4695495215498158,0,1.1562405282671515,0,0.482705806061845,0,False,False,False
TRN-0752,Valid,0.4410104636741585,0,1.0738002639606823,0,0.4988915496693355,0,False,False,False
TRN-0472,Valid,0.40214510399642706,0,0.9832326569535814,0,0.4524874423015618,0,False,False,False
TRN-0625,Valid,0.41235077113152785,0,1.0531714132966312,0,0.4765537695844027,0,False,False,False
TRN-0516,Valid,0.39930920249053564,0,0.9982619028994468,0,0.4422922304189433,0,False,False,False
TRN-0192,Valid,0.3823118539774699,0,1.030103848194164,0,0.42942042291642707,0,False,False,False
TRN-0593,Valid,0.43141094995194057,0,1.1577787682802572,0,0.4966144453272159,0,False,False,False
TRN-0989,Valid,0.41918995212246685,0,1.0721324272501331,0,0.4710004727316604,0,False,False,False
TRN-0345,Valid,0.3869647545741586,0,0.9545492659747936,0,0.4302623611786452,0,False,False,False
TRN-0972,Valid,0.4195123284585837,0,1.0164019086752962,0,0.4787889594712173,0,False,False,False
TRN-0611,Valid,0.3778832522679725,0,0.9986374429752019,0,0.43121288645860867,0,False,False,False
TRN-0387,Valid,0.4444996720235286,0,1.0825815320040515,0,0.5044460808822571,1,False,False,False
TRN-0739,Valid,0.620380052399361,1,1.0257636208178145,0,0.46343661330686126,0,True,False,True
TRN-0385,Invalid,0.4642186300293213,0,1.461207873133715,0,0.5653025489340056,1,False,False,False
TRN-0750,Invalid,0.5276495603355384,1,1.4172711160446734,0,0.5768844286165778,1,False,False,False
TRN-0903,Valid,0.38262735083535854,0,0.9611544534382656,0,0.4275820442169381,0,False,False,False
TRN-0738,Valid,0.41508062594527134,0,0.9512591606059564,0,0.45304460858333045,0,False,False,False
TRN-0282,Valid,0.46046990207458366,0,1.1120890035885727,0,0.4961429118837225,0,False,False,False
TRN-0291,Invalid,0.44480156972078405,0,1.235612943414537,0,0.5084355063640297,1,False,False,False
TRN-0778,Valid,0.37488443657716736,0,0.983672439786831,0,0.411411948329193,0,False,False,False
TRN-0484,Valid,0.38509135747363815,0,0.9927661208608758,0,0.433370283077796,0,False,False,False
TRN-0466,Valid,0.40243547443232264,0,1.0609289820893786,0,0.43899534652278827,0,False,False,False
TRN-0164,Valid,0.4379822439689898,0,1.0586740049766394,0,0.5054207293674499,1,False,False,False
TRN-0643,Valid,0.36487517219000487,0,0.9819320832192675,0,0.4046945226075641,0,False,False,False
TRN-0822,Valid,0.3921710823313158,0,1.0177982956798373,0,0.43536211480152887,0,False,False,False
TRN-0981,Valid,0.42254605428154784,0,1.0809641131414227,0,0.47882508176872657,0,False,False,False
TRN-0908,Valid,0.486040343619829,0,1.2044944239243947,0,0.5539573211512125,1,False,False,False
TRN-0619,Valid,0.387822552022006,0,0.9824912674213205,0,0.43264634974606153,0,False,False,False
TRN-0725,Valid,0.47052381373126806,0,1.0212508436125014,0,0.5547712832161404,1,False,False,False
TRN-0027,Valid,0.3823836830553659,0,0.9681461644905858,0,0.41902402637124964,0,False,False,False
TRN-0977,Valid,0.44342803849431445,0,1.0607029162910784,0,0.4693476558941869,0,False,False,False
TRN-0846,Valid,0.3692596322873667,0,0.9607880451152997,0,0.39694047179404596,0,False,False,False
TRN-0802,Invalid,0.5654759342129965,1,1.1662223035476265,0,0.45154628162830246,0,True,False,True
TRN-0613,Valid,0.44573350199494355,0,1.141743371557831,0,0.4868367576943335,0,False,False,False
TRN-0375,Valid,0.3771946249310902,0,0.9763154118036651,0,0.42600039677482787,0,False,False,False
TRN-0567,Valid,0.49160061849873254,0,1.0889258047666428,0,0.513296026395903,1,False,False,False
TRN-0661,Valid,0.3999808895443615,0,0.9981289525239978,0,0.4624982082286689,0,False,False,False
TRN-0861,Valid,0.44066342646896034,0,1.0551403888928066,0,0.48757019714841504,0,False,False,False
TRN-0638,Valid,0.4338493571454781,0,1.0957552673410942,0,0.499388843979552,0,False,False,False
TRN-0514,Valid,0.3882192510276093,0,0.9789926013542812,0,0.43439817879280834,0,False,False,False
TRN-0259,Valid,0.38365021796294924,0,1.003572684181084,0,0.4317078040205016,0,False,False,False
TRN-0933,Invalid,0.4941792680488243,0,1.599483879046004,1,0.5796454485779656,1,False,False,False
TRN-0785,Valid,0.4247301311944731,0,0.9702945700674975,0,0.46285161717966766,0,False,False,False
TRN-0571,Valid,0.4240241966156092,0,1.0607273115645164,0,0.5035670904246864,1,False,False,False
TRN-0101,Valid,0.4650627481990034,0,1.140980419805834,0,0.4785599129338268,0,False,False,False
TRN-0308,Valid,0.3838670705790577,0,1.0120905834598437,0,0.43522598106759364,0,False,False,False
TRN-0447,Valid,0.39718234786643825,0,0.9904382462469841,0,0.45456045819427,0,False,False,False
TRN-0354,Valid,0.3846630414491941,0,1.0270822638067392,0,0.4394269133276913,0,False,False,False
TRN-0719,Valid,0.4357318447169059,0,1.0128590479553385,0,0.491201659672174,0,False,False,False
TRN-0517,Valid,0.41820670796239057,0,1.043744425251337,0,0.4779311332841444,0,False,False,False
TRN-0956,Valid,0.43557648498364,0,1.0015154633874308,0,0.48757748785515664,0,False,False,False
TRN-0200,Valid,0.4696580853423637,0,1.1953002029476063,0,0.502101242882196,1,False,False,False
TRN-0463,Invalid,0.462873689155755,0,2.2226553343302187,1,0.5186588877565581,1,False,False,False
TRN-0356,Valid,0.4003859251950058,0,0.9700156817777114,0,0.4453577197310343,0,False,False,False
TRN-0464,Valid,0.4001410194096381,0,1.0023536916585132,0,0.4343995279730431,0,False,False,False
TRN-0052,Valid,0.4471007380410958,0,1.053297640258897,0,0.4718083130222127,0,False,False,False
TRN-0737,Invalid,0.440057069710317,0,1.426491000502197,0,0.5244546427834843,1,False,False,False
TRN-0549,Valid,0.37876079033392945,0,0.9885579769704057,0,0.42711704202167994,0,False,False,False
TRN-0431,Valid,0.4243863718556176,0,0.9975375452339541,0,0.4768900206986746,0,False,False,False
TRN-0565,Valid,0.38982977437782335,0,1.007058089144929,0,0.4474567579932283,0,False,False,False
TRN-0660,Valid,0.40710159489451525,0,1.0086083469443685,0,0.4572800869053706,0,False,False,False
TRN-0834,Valid,0.6105619826201945,1,1.0035684840322476,0,0.47576003845529996,0,True,False,True
TRN-0887,Valid,0.46508772142745,0,1.0795840923011109,0,0.4965371991220426,0,False,False,False
TRN-0336,Valid,0.4174218794964916,0,0.9938719487291869,0,0.46618137586344693,0,False,False,False
TRN-0023,Valid,0.38333683167314225,0,1.0091779361587225,0,0.4276787161631754,0,False,False,False
TRN-0305,Invalid,0.5090107633918469,1,1.5669368923989428,1,0.5397857010245348,1,False,False,False
TRN-0536,Valid,0.37149782044606555,0,0.9634059309916291,0,0.40862421811340893,0,False,False,False
TRN-0261,Valid,0.388194611134955,0,1.0665587726152115,0,0.43650449213268744,0,False,False,False
TRN-0271,Valid,0.4332043643360765,0,1.0693496958897728,0,0.4594722934107442,0,False,False,False
TRN-0827,Valid,0.4004582186351507,0,1.0002739687259434,0,0.438741662812892,0,False,False,False
TRN-0148,Invalid,0.41743553000948774,0,1.1109875084293408,0,0.47968082065587203,0,False,False,False
TRN-0916,Valid,0.3936596040017045,0,0.9786041612446358,0,0.4493171944530857,0,False,False,False
TRN-0691,Valid,0.38264492448624843,0,0.9985984930151612,0,0.4226357241005642,0,False,False,False
TRN-0915,Valid,0.3931673592127083,0,1.056113128438749,0,0.4544260334176653,0,False,False,False
TRN-0497,Valid,0.40279633170142076,0,1.0382999826127521,0,0.43227498898425676,0,False,False,False
TRN-0178,Valid,0.4152170194495168,0,1.0077055761665576,0,0.4644146561176965,0,False,False,False
TRN-0327,Valid,0.413087845799687,0,1.050102577251694,0,0.4601376380157175,0,False,False,False
TRN-0856,Invalid,0.4795416803286268,0,1.2870341152252815,0,0.5250084103215392,1,False,False,False
TRN-0343,Valid,0.4129133487273338,0,1.0710082226259712,0,0.4678059776004013,0,False,False,False
TRN-0198,Valid,0.4207858312135103,0,1.0848233195038328,0,0.4834005152958779,0,False,False,False
TRN-0290,Invalid,0.5021828931306913,1,0.9895013747690647,0,0.4699270476077808,0,False,True,False
TRN-0711,Valid,0.4065570276327978,0,1.0692312061763602,0,0.4703312410283604,0,False,False,False
TRN-0284,Valid,0.3777657893606992,0,0.9682099439292224,0,0.4070586085740907,0,False,False,False
TRN-0105,Valid,0.39148390246998555,0,0.9847789992294629,0,0.4383285593634692,0,False,False,False
TRN-0439,Valid,0.3919842179593276,0,0.9771029474691184,0,0.43954255515486146,0,False,False,False
TRN-0602,Invalid,0.4187867162734282,0,1.2122597645993265,0,0.45625272157186336,0,False,False,False
TRN-0269,Valid,0.3953780964675436,0,1.023002551182255,0,0.4456265633522781,0,False,False,False
TRN-0184,Valid,0.4147990445288294,0,0.9637266398307262,0,0.45689726850011686,0,False,False,False
TRN-0288,Valid,0.6368071524979049,1,1.0922229914074162,0,0.48119347495733644,0,True,False,True
